Iterazione,Numero
1,108
2,107
3,100
4,108
5,109
6,108
7,105
8,100
9,105
10,108
11,103
12,107
13,109
14,101
15,100
16,105
17,107
18,101
19,105
20,105
21,106
22,100
23,106
24,100
25,105
26,107
27,100
28,101
29,108
30,100
31,106
32,100
33,109
34,109
35,109
36,104
37,106
38,104
39,102
40,104
41,101
42,107
43,102
44,107
45,109
46,106
47,100
48,105
49,105
50,106
51,109
52,102
53,102
54,103
55,101
56,107
57,104
58,107
59,109
60,106
61,105
62,101
63,105
64,102
65,106
66,100
67,102
68,107
69,101
70,102
71,103
72,108
73,107
74,106
75,105
76,101
77,103
78,102
79,108
80,100
81,100
82,101
83,102
84,103
85,107
86,102
87,101
88,104
89,103
90,100
91,105
92,102
93,104
94,106
95,105
96,101
97,106
98,107
99,108
100,104
