Iterazione,Numero
1,6658
2,6194
3,29552
4,1532
5,12401
6,24050
7,5442
8,7304
9,30981
10,24273
11,1300
12,28427
13,12242
14,29346
15,22326
16,11553
17,16473
18,10227
19,11474
20,19678
21,31660
22,12701
23,15149
24,1285
25,31187
26,21145
27,22570
28,14203
29,10861
30,15381
31,12304
32,24571
33,22682
34,4551
35,2188
36,23306
37,9753
38,2178
39,13562
40,6446
41,16814
42,21255
43,8160
44,4699
45,23751
46,20765
47,3515
48,3502
49,9310
50,13540
51,31999
52,4446
53,16673
54,4710
55,18265
56,3823
57,8913
58,3439
59,26679
60,8104
61,6888
62,6559
63,3210
64,25928
65,2686
66,32957
67,20426
68,25333
69,10093
70,9038
71,19003
72,25205
73,7348
74,10086
75,21616
76,14752
77,2585
78,2495
79,9229
80,1045
81,10003
82,17672
83,9681
84,9517
85,3302
86,33663
87,14547
88,9773
89,27664
90,3778
91,12043
92,17600
93,12516
94,29154
95,14101
96,17828
97,23413
98,33210
99,4914
100,24483
101,3765
102,16255
103,16784
104,21189
105,6878
106,18840
107,31179
108,32708
109,1809
110,20143
111,9139
112,5056
113,24125
114,14088
115,11088
116,7220
117,17219
118,30737
119,22051
120,5929
121,4184
122,17979
123,32175
124,21417
125,1450
126,6409
127,21304
128,13943
129,19270
130,13670
131,4299
132,14077
133,19001
134,12860
135,15230
136,10374
137,8437
138,11074
139,23289
140,9133
141,14071
142,5654
143,18997
144,9237
145,13223
146,28043
147,1412
148,11867
149,23680
150,10052
151,6610
152,4681
153,7792
154,10114
155,6442
156,7501
157,18050
158,10042
159,14460
160,20777
161,11706
162,16491
163,31389
164,29419
165,23616
166,5294
167,3215
168,1568
169,26562
170,16911
171,14083
172,2117
173,4371
174,6683
175,2332
176,32894
177,25880
178,20282
179,8310
180,14219
181,25828
182,3135
183,12903
184,11255
185,31010
186,10814
187,14980
188,5778
189,13491
190,30877
191,29287
192,4898
193,10905
194,19310
195,30384
196,16726
197,23316
198,17404
199,15690
200,29179
201,31754
202,1956
203,16624
204,13426
205,8364
206,22759
207,1519
208,22626
209,1111
210,18109
211,23597
212,14250
213,31928
214,26155
215,33386
216,23706
217,22324
218,18967
219,3782
220,22626
221,9607
222,11612
223,16515
224,24010
225,15787
226,33562
227,7949
228,29732
229,28923
230,24911
231,2615
232,22143
233,16024
234,31148
235,8136
236,21278
237,1292
238,5281
239,6710
240,16169
241,30509
242,17083
243,3249
244,21153
245,22596
246,14383
247,8291
248,32921
249,17263
250,1719
251,14071
252,8100
253,33348
254,10652
255,5720
256,30346
257,14007
258,6164
259,33211
260,33087
261,23614
262,20943
263,25567
264,33301
265,25651
266,6605
267,28307
268,13104
269,29049
270,21362
271,21370
272,11322
273,30562
274,13788
275,31243
276,20569
277,16336
278,18804
279,22235
280,22622
281,7323
282,25539
283,18463
284,19776
285,18483
286,5512
287,7020
288,1736
289,14727
290,16135
291,8386
292,33421
293,28453
294,16035
295,28361
296,10019
297,30114
298,28079
299,15450
300,18320
301,11580
302,24450
303,29505
304,31487
305,4798
306,5833
307,24642
308,7353
309,4004
310,9506
311,9306
312,2128
313,5504
314,26854
315,19270
316,26141
317,2204
318,23877
319,11082
320,7149
321,15841
322,12441
323,29227
324,13816
325,4087
326,5364
327,33661
328,23571
329,20398
330,32507
331,3109
332,10022
333,5021
334,18168
335,28438
336,27359
337,11017
338,24618
339,28510
340,18344
341,14344
342,6752
343,15206
344,6359
345,13541
346,8646
347,15733
348,4901
349,26823
350,12542
351,21879
352,10082
353,3982
354,10610
355,24573
356,32103
357,14590
358,1513
359,11908
360,6987
361,8991
362,23385
363,21754
364,3290
365,5091
366,23548
367,28798
368,8002
369,30218
370,4262
371,19304
372,1296
373,15683
374,15446
375,33417
376,30299
377,21908
378,7691
379,4020
380,8511
381,8699
382,1241
383,23932
384,32398
385,20054
386,27195
387,18496
388,24257
389,30848
390,1707
391,12389
392,17205
393,29885
394,5232
395,33251
396,22420
397,12632
398,13496
399,21763
400,8080
401,32138
402,10982
403,3175
404,11480
405,14238
406,25133
407,5194
408,28996
409,9811
410,29022
411,9993
412,33107
413,33154
414,4350
415,15074
416,23256
417,28160
418,14236
419,31996
420,1008
421,28870
422,20577
423,32168
424,5687
425,7503
426,16361
427,29159
428,2620
429,33602
430,11089
431,11820
432,22322
433,8017
434,13714
435,15971
436,15080
437,21345
438,9997
439,16177
440,15867
441,10731
442,13159
443,23678
444,18506
445,26786
446,20886
447,6449
448,22954
449,13910
450,23100
451,17466
452,15067
453,22552
454,24628
455,16086
456,15035
457,18847
458,30571
459,30734
460,19386
461,13546
462,24050
463,16769
464,5518
465,3367
466,15185
467,24932
468,20264
469,20692
470,27165
471,1479
472,29926
473,14116
474,32717
475,32026
476,12042
477,19620
478,1737
479,22511
480,31851
481,17182
482,7876
483,22530
484,30058
485,30909
486,30540
487,20598
488,15144
489,31347
490,22687
491,23393
492,26358
493,1432
494,11969
495,2187
496,3597
497,19668
498,19147
499,26995
500,11648
501,1086
502,20102
503,7827
504,4718
505,30917
506,30264
507,18917
508,4732
509,14032
510,13502
511,2726
512,10370
513,1057
514,21979
515,26202
516,18821
517,12543
518,6864
519,17168
520,1510
521,1172
522,1325
523,22247
524,19160
525,18580
526,17382
527,12497
528,22551
529,14367
530,30377
531,16023
532,15832
533,21993
534,15215
535,29726
536,30459
537,28056
538,14930
539,30696
540,29576
541,17517
542,9118
543,30941
544,10073
545,15655
546,21546
547,4428
548,28948
549,29476
550,5097
551,23341
552,27997
553,4298
554,8892
555,6569
556,2633
557,25893
558,1930
559,7132
560,28437
561,31953
562,21907
563,15577
564,3096
565,16923
566,23553
567,9454
568,26358
569,26723
570,29632
571,12330
572,30487
573,9925
574,24464
575,7709
576,9815
577,1528
578,29273
579,28383
580,18943
581,17781
582,28606
583,4436
584,10229
585,7132
586,23284
587,18093
588,23599
589,22164
590,10197
591,24370
592,12909
593,7346
594,33328
595,13375
596,18472
597,22813
598,8036
599,33677
600,2757
601,4079
602,20013
603,4019
604,26127
605,8990
606,14525
607,10733
608,14052
609,19035
610,3343
611,2331
612,22062
613,16954
614,32632
615,4621
616,20502
617,30356
618,23423
619,29949
620,7028
621,11306
622,5870
623,17501
624,25993
625,28042
626,6953
627,26836
628,17904
629,16183
630,14527
631,5763
632,28370
633,24324
634,31039
635,10124
636,11610
637,4801
638,17229
639,32725
640,20072
641,18969
642,1268
643,24073
644,15242
645,6075
646,22590
647,15840
648,25640
649,17848
650,22018
651,12193
652,18174
653,2348
654,2814
655,18661
656,12239
657,6433
658,17189
659,4765
660,32088
661,11440
662,7994
663,6230
664,33668
665,9321
666,10398
667,31932
668,24030
669,25334
670,22375
671,14173
672,17995
673,6394
674,16049
675,24496
676,17401
677,2111
678,21305
679,10582
680,18067
681,33297
682,32808
683,30111
684,33207
685,9445
686,32300
687,7760
688,7337
689,7487
690,8397
691,23972
692,2633
693,28114
694,3583
695,30608
696,7490
697,33512
698,5107
699,2123
700,11397
701,5380
702,4403
703,7182
704,23542
705,7878
706,8942
707,29721
708,23908
709,27152
710,3472
711,7414
712,15807
713,30823
714,5014
715,14849
716,4741
717,19100
718,11937
719,10792
720,7038
721,19371
722,24265
723,27120
724,11433
725,25315
726,1075
727,22200
728,29814
729,28999
730,30438
731,14146
732,29237
733,15925
734,20698
735,11631
736,12495
737,5957
738,7762
739,30026
740,6580
741,10100
742,26732
743,5448
744,29716
745,18818
746,19959
747,25551
748,25682
749,22936
750,7812
751,1524
752,32694
753,18990
754,11200
755,19337
756,18530
757,32812
758,17665
759,3159
760,9607
761,14927
762,4382
763,27304
764,11224
765,1999
766,14980
767,7945
768,19007
769,4671
770,8582
771,12621
772,11983
773,16052
774,2293
775,17109
776,30715
777,27177
778,28913
779,19983
780,1541
781,17698
782,5118
783,32573
784,32953
785,4752
786,14939
787,2680
788,25946
789,19957
790,22415
791,8948
792,12509
793,31944
794,9796
795,30597
796,31317
797,12059
798,13912
799,22626
800,4527
801,29563
802,8498
803,27178
804,30367
805,16920
806,22610
807,2596
808,15322
809,8998
810,16940
811,18379
812,10886
813,5250
814,6455
815,6026
816,14830
817,29337
818,16705
819,8900
820,12155
821,26758
822,1797
823,22807
824,31456
825,11130
826,32255
827,9954
828,8852
829,1377
830,28799
831,29956
832,21637
833,29378
834,5629
835,21991
836,28427
837,22503
838,33708
839,33726
840,5658
841,4415
842,2897
843,5130
844,10429
845,25344
846,31830
847,1123
848,10943
849,3088
850,31514
851,1141
852,30379
853,32806
854,25228
855,8521
856,19448
857,3373
858,25592
859,13766
860,3453
861,28649
862,22817
863,17527
864,17451
865,7132
866,31887
867,7822
868,14842
869,14955
870,31786
871,31785
872,16676
873,9533
874,6664
875,27093
876,31634
877,24548
878,20356
879,12112
880,13971
881,21695
882,9872
883,5012
884,11988
885,22814
886,15692
887,8720
888,20621
889,15528
890,10199
891,21817
892,18424
893,26618
894,9316
895,19009
896,30215
897,20113
898,21905
899,25126
900,7510
901,14314
902,30453
903,29679
904,23391
905,9191
906,16376
907,29747
908,16877
909,20085
910,26856
911,13786
