Iterazione,Numero
1,19833
2,17830
3,27588
4,12587
5,20131
6,11872
7,9003
8,4978
9,30359
10,4458
11,5020
12,30384
13,11111
14,25245
15,12124
16,23208
17,10778
18,30194
19,6478
20,14911
21,5970
22,23960
23,23225
24,31280
25,812
26,28227
27,9802
28,12288
29,25704
30,24006
31,19549
32,21813
33,20170
34,12260
35,17528
36,15043
37,26815
38,25955
39,28696
40,20679
41,25668
42,8547
43,31409
44,5751
45,32516
46,14574
47,31472
48,18009
49,19904
50,24784
51,14659
52,4788
53,22260
54,28073
55,16283
56,1605
57,16568
58,23104
59,5745
60,23858
61,5604
62,2074
63,21255
64,27204
65,26231
66,28236
67,23280
68,23632
69,18234
70,10893
71,210
72,30710
73,29856
74,10383
75,24171
76,6542
77,7409
78,21392
79,4050
80,4960
81,5543
82,1580
83,13311
84,15379
85,32793
86,11381
87,22158
88,16745
89,8534
90,19525
91,9920
92,4905
93,29012
94,26579
95,8131
96,31324
97,9546
98,28293
99,1587
100,12475
101,14682
102,12293
103,24288
104,3177
105,15731
106,1431
107,17106
108,5086
109,26998
110,9642
111,13450
112,3619
113,15511
114,21932
115,23179
116,25413
117,11271
118,28195
119,17177
120,24836
121,9424
122,25850
123,5441
124,14283
125,25856
126,21016
127,21273
128,17381
129,28681
130,8760
131,4425
132,30445
133,8808
134,27636
135,18378
136,30086
137,10373
138,6946
139,8174
140,15693
141,23770
142,26212
143,25505
144,26380
145,20824
146,17147
147,29166
148,22833
149,2054
150,19164
151,23749
152,32382
153,7916
154,18694
155,5115
156,21761
157,29487
158,24594
159,16786
160,26951
161,32637
162,32524
163,15163
164,4557
165,31147
166,6273
167,11545
168,32439
169,29597
170,20441
171,25032
172,29124
173,871
174,4327
175,19358
176,12930
177,14001
178,17855
179,13104
180,4798
181,21856
182,7880
183,12056
184,5951
185,14195
186,8466
187,18678
188,6324
189,12842
190,28393
191,29621
192,28906
193,24686
194,32426
195,14096
196,2114
197,19053
198,13269
199,13396
200,22371
201,12421
202,3684
203,26727
204,12588
205,32099
206,25691
207,20233
208,26860
209,9068
210,22945
211,19290
212,10454
213,26971
214,2574
215,31132
216,3247
217,27180
218,6597
219,20027
220,21706
221,19514
222,8132
223,9738
224,17718
225,29604
226,7865
227,11216
228,1334
229,13300
230,32791
231,14083
232,4849
233,17667
234,17770
235,2003
236,8043
237,32535
238,25576
239,1131
240,26292
241,8783
242,32328
243,23411
244,22624
245,11585
246,28887
247,12249
248,9270
249,1761
250,25544
251,12753
252,32557
253,32677
254,22475
255,18714
256,13460
257,28134
258,24802
259,13443
260,22416
261,27018
262,880
263,17071
264,10443
265,27360
266,26515
267,2069
268,1131
269,20683
270,22196
271,13898
272,27713
273,4643
274,14173
275,30851
276,579
277,7768
278,31562
279,31062
280,1853
281,12632
282,13250
283,30144
284,12739
285,7859
286,16424
287,364
288,29034
289,22525
290,19149
291,24626
292,29240
293,12917
294,2056
295,6367
296,29784
297,12259
298,27529
299,9524
300,19474
301,20167
302,18410
303,25393
304,7675
305,9647
306,3207
307,11155
308,11113
309,19945
310,5520
311,12699
312,17194
313,24922
314,16988
315,4113
316,10870
317,4014
318,17920
319,10121
320,4641
321,3762
322,26145
323,12773
324,27669
325,27133
326,7174
327,12059
328,13568
329,30166
330,19441
331,3896
332,1610
333,26962
334,1712
335,15781
336,1098
337,25533
338,2415
339,29097
340,31929
341,24891
342,28624
343,26672
344,18791
345,25263
346,19518
347,27339
348,19244
349,19676
350,6782
351,18423
352,4386
353,17099
354,16518
355,8354
356,32785
357,32620
358,4499
359,12011
360,3627
361,29311
362,1910
363,27178
364,26362
365,9397
366,9774
367,11312
368,2966
369,10003
370,15804
371,15312
372,17179
373,4504
374,32307
375,24734
376,28506
377,21791
378,4623
379,25590
380,6607
381,25735
382,12999
383,9024
384,19668
385,30992
386,27558
387,6003
388,3347
