Iterazione,Numero
1,1730
2,1982
3,1623
4,1192
5,1716
6,1846
7,1791
8,1806
9,1747
10,1506
11,1068
12,1240
13,1640
14,1599
15,1600
16,1770
17,1628
18,1669
19,1547
20,1054
21,1222
22,1379
23,1110
24,1165
25,1877
26,1068
27,1162
28,1481
29,1611
30,1521
31,1448
32,1576
33,1139
34,1209
35,1466
36,1267
37,1660
38,1174
39,1017
40,1552
41,1397
42,1282
43,1209
44,1972
45,1572
46,1394
47,1442
48,1541
49,1898
50,1114
51,1409
52,1448
53,1777
54,1721
55,1534
56,1294
57,1073
58,1439
59,1215
60,1477
61,1303
62,1076
63,1893
64,1364
65,1727
66,1434
67,1708
68,1678
69,1468
70,1917
71,1529
72,1019
73,1549
74,1258
75,1960
76,1035
77,1818
78,1566
79,1428
80,1316
81,1487
82,1776
83,1946
84,1830
85,1176
86,1626
87,1896
88,1437
89,1295
90,1452
91,1409
92,1527
93,1305
94,1730
95,1476
96,1647
97,1719
98,1408
99,1127
100,1665
101,1148
102,1082
103,1030
104,1822
105,1546
106,1128
107,1729
108,1002
109,1147
110,1930
111,1140
112,1605
113,1820
114,1952
115,1928
116,1463
117,1444
118,1142
119,1314
120,1192
121,1862
122,1038
123,1226
124,1079
125,1858
126,1422
127,1047
128,1072
129,1363
130,1811
131,1410
132,1587
133,1581
134,1454
135,1288
136,1315
137,1757
138,1518
139,1604
140,1500
141,1038
142,1846
143,1460
144,1425
145,1505
146,1401
147,1498
148,1037
149,1548
150,1555
151,1974
152,1664
153,1190
154,1746
155,1361
156,1236
157,1610
158,1397
159,1285
160,1561
161,1698
162,1947
163,1692
164,1389
165,1519
166,1664
167,1439
168,1352
169,1806
170,1443
171,1121
172,1344
173,1308
174,1683
175,1098
176,1296
177,1709
178,1811
179,1551
180,1822
181,1329
182,1539
183,1658
184,1693
185,1881
186,1362
187,1726
188,1992
189,1616
190,1985
191,1239
192,1696
193,1021
194,1121
195,1863
196,1440
197,1657
198,1352
199,1147
200,1294
201,1572
202,1920
203,1568
204,1397
205,1716
206,1192
207,1136
208,1705
209,1625
210,1799
211,1665
212,1443
213,1034
214,1774
215,1984
216,1390
217,1628
218,1061
219,1449
220,1385
221,1037
222,1289
223,1483
224,1638
225,1188
226,1261
227,1722
228,1921
229,1795
230,1006
231,1212
232,1701
233,1031
234,1819
235,1145
236,1948
237,1664
238,1597
239,1716
240,1878
241,1236
242,1908
243,1935
244,1180
245,1320
246,1250
247,1398
248,1301
249,1850
250,1948
251,1339
252,1648
253,1513
254,1725
255,1962
256,1211
257,1006
258,1525
259,1589
260,1907
261,1447
262,1891
263,1267
264,1173
265,1344
266,1246
267,1804
268,1637
269,1653
270,1739
271,1816
272,1077
273,1015
274,1610
275,1601
276,1433
277,1483
278,1273
279,1950
280,1544
281,1521
282,1357
283,1186
284,1829
285,1482
286,1254
287,1220
288,1046
289,1379
290,1467
291,1696
292,1357
293,1922
294,1350
295,1238
296,1278
297,1999
298,1697
299,1177
300,1688
301,1669
302,1233
303,1011
304,1767
305,1993
306,1305
307,1655
308,1417
309,1458
310,1690
311,1751
312,1672
313,1105
314,1482
315,1767
316,1863
317,1867
318,1147
319,1866
320,1977
321,1468
322,1566
323,1259
324,1046
325,1551
326,1735
327,1190
328,1319
329,1507
330,1131
331,1649
332,1980
333,1264
334,1007
335,1477
336,1916
337,1923
338,1322
339,1537
340,1005
341,1590
342,1662
343,1513
344,1973
345,1163
346,1515
347,1770
348,1808
349,1690
350,1989
351,1338
352,1338
353,1153
354,1767
355,1942
356,1175
357,1460
358,1247
359,1484
360,1873
361,1869
362,1900
363,1746
364,1747
365,1933
366,1533
367,1686
368,1228
369,1884
370,1684
371,1135
372,1189
373,1862
374,1428
375,1548
376,1774
377,1671
378,1270
379,1868
380,1070
381,1384
382,1674
383,1677
384,1738
385,1177
386,1404
387,1393
388,1528
389,1721
390,1629
391,1846
392,1948
393,1877
394,1588
395,1285
396,1107
397,1813
398,1132
399,1710
400,1910
401,1213
402,1808
403,1089
404,1081
405,1435
406,1468
407,1464
408,1373
409,1468
410,1261
411,1715
412,1946
413,1788
414,1644
415,1524
416,1217
417,1469
418,1279
419,1941
420,1009
421,1815
422,1937
423,1070
424,1128
425,1114
426,1404
427,1227
428,1997
429,1680
430,1595
431,1221
432,1908
433,1734
434,1108
435,1952
436,1609
437,1340
438,1878
439,1237
440,1032
441,1883
442,1696
443,1881
444,1084
445,1382
446,1115
447,1046
448,1087
449,1285
450,1584
451,1896
452,1642
453,1094
454,1004
455,1546
456,1661
457,1188
458,1019
459,1282
460,1777
461,1485
462,1099
463,1491
464,1900
465,1366
466,1091
467,1258
468,1893
469,1250
470,1531
471,1907
472,1288
473,1267
474,1709
475,1452
476,1252
477,1288
478,1149
479,1082
480,1699
481,1903
482,1206
483,1019
484,1570
485,1317
486,1741
487,1732
488,1602
489,1428
490,1265
491,1380
492,1622
493,1284
494,1595
495,1320
496,1071
497,1750
498,1258
499,1760
500,1100
501,1012
502,1610
503,1650
504,1413
505,1229
506,1598
507,1430
508,1337
509,1800
510,1356
511,1466
512,1303
513,1094
514,1729
515,1287
516,1290
517,1885
518,1604
519,1451
520,1441
521,1490
522,1439
523,1360
524,1134
525,1311
526,1579
527,1412
528,1340
529,1781
530,1275
531,1427
532,1591
533,1115
534,1844
535,1403
536,1415
537,1936
538,1355
539,1030
540,1581
541,1086
542,1887
543,1701
544,1721
545,1184
546,1897
547,1890
548,1955
549,1373
550,1130
551,1591
552,1936
553,1285
554,1460
555,1581
556,1495
557,1435
558,1091
559,1000
560,1365
561,1452
562,1965
563,1905
564,1006
565,1687
566,1039
567,1004
568,1805
569,1813
570,1898
571,1452
572,1878
573,1723
574,1207
575,1819
576,1978
577,1758
578,1383
579,1470
580,1298
581,1462
582,1862
583,1639
584,1352
585,1982
586,1480
587,1085
588,1242
589,1706
590,1788
591,1450
592,1072
593,1706
594,1616
595,1060
596,1177
597,1727
598,1549
599,1822
600,1832
601,1308
602,1309
603,1111
604,1709
605,1927
606,1091
607,1220
608,1601
609,1655
610,1322
611,1881
612,1178
613,1543
614,1424
615,1381
616,1688
617,1076
618,1811
619,1359
620,1567
621,1276
622,1565
623,1428
624,1822
625,1816
626,1676
627,1275
628,1519
629,1716
630,1502
631,1362
632,1481
633,1124
634,1363
635,1337
636,1906
637,1321
638,1091
639,1367
640,1856
641,1276
642,1474
643,1965
644,1570
645,1345
646,1520
647,1504
648,1914
649,1784
650,1926
651,1643
652,1478
653,1705
654,1398
655,1964
656,1783
657,1774
658,1754
659,1309
660,1570
661,1701
662,1872
663,1190
664,1470
665,1525
666,1533
667,1977
668,1724
669,1169
670,1839
671,1559
672,1509
673,1044
674,1831
675,1241
676,1569
677,1004
678,1863
679,1456
680,1500
681,1345
682,1760
683,1089
684,1174
685,1496
686,1576
687,1388
688,1323
689,1131
690,1922
691,1212
692,1216
693,1907
694,1413
695,1940
696,1791
697,1033
698,1450
699,1791
700,1237
701,1681
702,1512
703,1457
704,1298
705,1336
706,1778
707,1444
708,1392
709,1367
710,1012
711,1590
712,1191
713,1792
714,1410
715,1369
716,1137
717,1489
718,1162
719,1394
720,1314
721,1695
722,1178
723,1407
724,1002
725,1965
726,1421
727,1147
728,1174
729,1421
730,1674
731,1059
732,1403
733,1862
734,1365
735,1790
736,1229
737,1159
738,1395
739,1528
740,1607
741,1083
742,1768
743,1320
744,1931
745,1949
746,1899
747,1299
748,1037
749,1701
750,1300
751,1512
752,1899
753,1836
754,1684
755,1374
756,1288
757,1380
758,1806
759,1338
760,1777
761,1260
762,1693
763,1206
764,1303
765,1739
766,1431
767,1886
768,1047
769,1474
770,1688
771,1660
772,1438
773,1279
774,1081
775,1359
776,1168
777,1127
778,1179
779,1215
780,1363
781,1324
782,1447
783,1869
784,1655
785,1639
786,1527
787,1737
788,1858
789,1600
790,1722
791,1947
792,1337
793,1372
794,1924
795,1638
796,1601
797,1134
798,1052
799,1369
800,1463
801,1265
802,1595
803,1224
804,1924
805,1188
806,1610
807,1555
808,1622
809,1431
810,1666
811,1366
812,1491
813,1885
814,1833
815,1121
816,1431
817,1755
818,1492
819,1336
820,1079
821,1944
822,1400
823,1237
824,1558
825,1909
826,1246
827,1516
828,1385
829,1815
830,1119
831,1232
832,1463
833,1307
834,1747
835,1284
836,1763
837,1449
838,1392
839,1589
840,1212
841,1988
842,1169
843,1750
844,1684
845,1625
846,1773
847,1595
848,1344
849,1086
850,1522
851,1763
852,1440
853,1605
854,1617
855,1768
856,1576
857,1208
858,1931
859,1144
860,1326
861,1959
862,1829
863,1833
864,1765
865,1168
866,1168
867,1656
868,1233
869,1111
870,1709
871,1435
872,1363
873,1415
874,1423
875,1048
876,1024
877,1887
878,1352
879,1613
880,1949
881,1560
882,1793
883,1290
884,1781
885,1718
886,1228
887,1468
888,1871
889,1469
890,1948
891,1347
892,1449
893,1614
894,1232
895,1294
896,1290
897,1906
898,1347
899,1605
900,1271
901,1630
902,1224
903,1207
904,1772
905,1423
906,1860
907,1157
908,1245
909,1192
910,1508
911,1166
912,1605
913,1898
914,1569
915,1637
916,1598
917,1292
918,1865
919,1865
920,1818
921,1843
922,1424
923,1627
924,1203
925,1235
926,1847
927,1637
928,1534
929,1366
930,1699
931,1305
932,1397
933,1565
934,1305
935,1311
936,1332
937,1677
938,1841
939,1723
940,1204
941,1932
942,1952
943,1774
944,1871
945,1076
946,1651
947,1276
948,1971
949,1742
950,1472
951,1015
952,1603
953,1043
954,1183
955,1938
956,1313
957,1455
958,1810
959,1184
960,1657
961,1655
962,1801
963,1221
964,1018
965,1420
966,1705
967,1757
968,1214
969,1401
970,1421
971,1540
972,1341
973,1442
974,1941
975,1558
976,1044
977,1861
978,1926
979,1592
980,1868
981,1357
982,1074
983,1110
984,1376
985,1804
986,1746
987,1982
988,1702
989,1241
990,1801
991,1853
992,1090
993,1667
994,1923
995,1497
996,1664
997,1341
998,1950
999,1151
1000,1553
