Iterazione,Numero
1,6158
2,5694
3,29052
4,1032
5,11901
6,23550
7,4942
8,6804
9,30481
10,23773
11,800
12,27927
13,11742
14,28846
15,21826
16,11053
17,15973
18,9727
19,10974
20,19178
21,31160
22,12201
23,14649
24,785
25,30687
26,20645
27,22070
28,13703
29,10361
30,14881
31,11804
32,24071
33,22182
34,4051
35,1688
36,22806
37,9253
38,1678
39,13062
40,5946
41,16314
42,20755
43,7660
44,4199
45,23251
46,20265
47,3015
48,3002
49,8810
50,13040
51,31499
52,3946
53,16173
54,4210
55,17765
56,3323
57,8413
58,2939
59,26179
60,7604
61,6388
62,6059
63,2710
64,25428
65,2186
66,32457
67,19926
68,24833
69,9593
70,8538
71,18503
72,24705
73,6848
74,9586
75,21116
76,14252
77,2085
78,1995
79,8729
80,545
81,9503
82,17172
83,9181
84,9017
85,2802
86,33163
87,14047
88,9273
89,27164
90,3278
91,11543
92,17100
93,12016
94,28654
95,13601
96,17328
97,22913
98,32710
99,4414
100,23983
101,3265
102,15755
103,16284
104,20689
105,6378
106,18340
107,30679
108,32208
109,1309
110,19643
111,8639
112,4556
113,23625
114,13588
115,10588
116,6720
117,16719
118,30237
119,21551
120,5429
121,3684
122,17479
123,31675
124,20917
125,950
126,5909
127,20804
128,13443
129,18770
130,13170
131,3799
132,13577
133,18501
134,12360
135,14730
136,9874
137,7937
138,10574
139,22789
140,8633
141,13571
142,5154
143,18497
144,8737
145,12723
146,27543
147,912
148,11367
149,23180
150,9552
151,6110
152,4181
153,7292
154,9614
155,5942
156,7001
157,17550
158,9542
159,13960
160,20277
161,11206
162,15991
163,30889
164,28919
165,23116
166,4794
167,2715
168,1068
169,26062
170,16411
171,13583
172,1617
173,3871
174,6183
175,1832
176,32394
177,25380
178,19782
179,7810
180,13719
181,25328
182,2635
183,12403
184,10755
185,30510
186,10314
187,14480
188,5278
189,12991
190,30377
191,28787
192,4398
193,10405
194,18810
195,29884
196,16226
197,22816
198,16904
199,15190
200,28679
201,31254
202,1456
203,16124
204,12926
205,7864
206,22259
207,1019
208,22126
209,611
210,17609
211,23097
212,13750
213,31428
214,25655
215,32886
216,23206
217,21824
218,18467
219,3282
220,22126
221,9107
222,11112
223,16015
224,23510
225,15287
226,33062
227,7449
228,29232
229,28423
230,24411
231,2115
232,21643
233,15524
234,30648
235,7636
236,20778
237,792
238,4781
239,6210
240,15669
241,30009
242,16583
243,2749
244,20653
245,22096
246,13883
247,7791
248,32421
249,16763
250,1219
251,13571
252,7600
253,32848
