Iterazione,Numero
1,1258
2,1347
3,1250
4,1378
5,1249
6,1128
7,1135
8,1240
9,1435
10,1448
11,1253
12,1267
13,1029
14,1021
15,1040
16,1105
17,1367
18,1341
19,1345
20,1085
21,1196
22,1350
23,1176
24,1440
25,1175
26,1187
27,1200
28,1471
29,1218
30,1210
31,1276
32,1280
33,1219
34,1259
35,1059
36,1424
37,1096
38,1374
39,1392
40,1184
41,1291
42,1087
43,1332
44,1067
45,1379
46,1156
47,1020
48,1355
49,1405
50,1216
51,1029
52,1412
53,1382
54,1163
55,1101
56,1297
57,1104
58,1347
59,1159
60,1116
61,1275
62,1381
63,1115
64,1232
65,1286
66,1170
67,1212
68,1177
69,1151
70,1012
71,1333
72,1468
73,1327
74,1476
75,1285
76,1071
77,1033
78,1362
79,1198
80,1420
81,1400
82,1211
83,1292
84,1253
85,1447
86,1102
87,1111
88,1434
89,1133
90,1280
91,1015
92,1142
93,1314
94,1236
95,1035
96,1131
97,1476
98,1227
99,1468
100,1244
