Iterazione,Numero
1,108
2,147
3,100
4,128
5,149
6,128
7,135
8,140
9,135
10,148
11,103
12,117
13,129
14,121
15,140
16,105
17,117
18,141
19,145
20,135
21,146
22,100
23,126
24,140
25,125
26,137
27,100
28,121
29,118
30,110
31,126
32,130
33,119
34,109
35,109
36,124
37,146
38,124
39,142
40,134
41,141
42,137
43,132
44,117
45,129
46,106
47,120
48,105
49,105
50,116
51,129
52,112
53,132
54,113
55,101
56,147
57,104
58,147
59,109
60,116
61,125
62,131
63,115
64,132
65,136
66,120
67,112
68,127
69,101
70,112
71,133
72,118
73,127
74,126
75,135
76,121
77,133
78,112
79,148
80,120
81,100
82,111
83,142
84,103
85,147
86,102
87,111
88,134
89,133
90,130
91,115
92,142
93,114
94,136
95,135
96,131
97,126
98,127
99,118
100,144
