Iterazione,Numero
1,1008
2,1007
3,1000
4,1008
5,1009
6,1008
7,1005
8,1000
9,1005
10,1008
11,1003
12,1007
13,1009
14,1001
15,1000
16,1005
17,1007
18,1001
19,1005
20,1005
21,1006
22,1000
23,1006
24,1000
25,1005
26,1007
27,1000
28,1001
29,1008
30,1000
31,1006
32,1000
33,1009
34,1009
35,1009
36,1004
37,1006
38,1004
39,1002
40,1004
41,1001
42,1007
43,1002
44,1007
45,1009
46,1006
47,1000
48,1005
49,1005
50,1006
51,1009
52,1002
53,1002
54,1003
55,1001
56,1007
57,1004
58,1007
59,1009
60,1006
61,1005
62,1001
63,1005
64,1002
65,1006
66,1000
67,1002
68,1007
69,1001
70,1002
71,1003
72,1008
73,1007
74,1006
75,1005
76,1001
77,1003
78,1002
79,1008
80,1000
81,1000
82,1001
83,1002
84,1003
85,1007
86,1002
87,1001
88,1004
89,1003
90,1000
91,1005
92,1002
93,1004
94,1006
95,1005
96,1001
97,1006
98,1007
99,1008
100,1004
101,1005
102,1006
103,1008
104,1008
105,1008
106,1002
107,1004
108,1009
109,1002
110,1002
111,1002
112,1000
113,1005
114,1007
115,1009
116,1000
117,1002
118,1007
119,1001
120,1003
121,1000
122,1006
123,1008
124,1009
125,1002
126,1000
127,1009
128,1008
129,1007
130,1007
131,1004
132,1004
133,1005
134,1009
135,1005
136,1000
137,1001
138,1001
139,1005
140,1005
141,1006
142,1006
143,1002
144,1004
145,1006
146,1006
147,1004
148,1009
149,1007
150,1006
151,1007
152,1009
153,1000
154,1004
155,1006
156,1006
157,1006
158,1006
159,1001
160,1002
161,1008
162,1008
163,1006
164,1009
165,1008
166,1000
167,1004
168,1001
169,1000
170,1000
171,1003
172,1002
173,1003
174,1001
175,1008
176,1005
177,1005
178,1006
179,1006
180,1001
181,1001
182,1000
183,1001
184,1000
185,1008
186,1008
187,1004
188,1005
189,1005
190,1008
191,1003
192,1008
193,1004
194,1005
195,1005
196,1001
197,1009
198,1008
199,1009
200,1000
201,1000
202,1002
203,1004
204,1000
205,1004
206,1006
207,1005
208,1005
209,1007
210,1009
211,1004
212,1009
213,1003
214,1000
215,1009
216,1002
217,1008
218,1005
219,1000
220,1004
221,1008
222,1002
223,1004
224,1003
225,1008
226,1005
227,1005
228,1008
229,1005
230,1003
231,1004
232,1004
233,1003
234,1003
235,1006
236,1006
237,1003
238,1009
239,1007
240,1004
241,1000
242,1003
243,1006
244,1006
245,1008
246,1006
247,1007
248,1008
249,1008
250,1004
251,1002
252,1008
253,1006
254,1004
255,1000
256,1004
257,1003
258,1003
259,1002
260,1001
261,1005
262,1005
263,1005
264,1002
265,1005
266,1006
267,1003
268,1004
269,1009
270,1007
271,1006
272,1007
273,1001
274,1006
275,1000
276,1008
277,1003
278,1006
279,1000
280,1002
281,1009
282,1007
283,1004
284,1005
285,1008
286,1008
287,1009
288,1009
289,1005
290,1005
291,1006
292,1004
293,1009
294,1009
295,1006
296,1003
297,1002
298,1006
299,1003
300,1006
301,1005
302,1004
303,1006
304,1004
305,1003
306,1006
307,1002
308,1006
309,1009
310,1006
311,1008
312,1003
313,1003
314,1009
315,1008
316,1008
317,1008
318,1004
319,1003
320,1006
321,1007
322,1003
323,1007
324,1009
325,1004
326,1000
327,1000
328,1006
329,1008
330,1004
331,1004
332,1005
333,1006
334,1003
335,1009
336,1009
337,1009
338,1003
339,1004
340,1008
341,1009
342,1006
343,1002
344,1003
345,1005
346,1007
347,1009
348,1003
349,1007
350,1002
351,1006
352,1003
353,1003
354,1004
355,1001
356,1005
357,1003
358,1008
359,1003
360,1000
361,1000
362,1004
363,1006
364,1001
365,1007
366,1003
367,1001
368,1003
369,1006
370,1009
371,1007
372,1006
373,1007
374,1007
375,1001
376,1000
377,1002
378,1003
379,1008
380,1004
381,1005
382,1000
383,1007
384,1005
385,1006
386,1007
387,1007
388,1008
389,1005
390,1004
391,1000
392,1004
393,1000
394,1006
395,1002
396,1004
397,1007
398,1000
399,1002
400,1004
401,1001
402,1003
403,1003
404,1005
405,1002
406,1008
407,1003
408,1005
409,1003
410,1000
411,1009
412,1000
413,1009
414,1002
415,1007
416,1006
417,1000
418,1009
419,1005
420,1005
421,1001
422,1003
423,1004
424,1000
425,1003
426,1005
427,1004
428,1001
429,1009
430,1002
431,1007
432,1002
433,1007
434,1004
435,1009
436,1005
437,1000
438,1005
439,1000
440,1006
441,1005
442,1002
443,1007
444,1003
445,1005
446,1009
447,1000
448,1002
449,1000
450,1000
451,1000
452,1005
453,1006
454,1003
455,1008
456,1008
457,1006
458,1000
459,1003
460,1007
461,1007
462,1000
463,1000
464,1004
465,1008
466,1003
467,1001
468,1004
469,1006
470,1002
471,1004
472,1005
473,1003
474,1002
475,1004
476,1005
477,1002
478,1006
479,1005
480,1002
481,1003
482,1002
483,1003
484,1001
485,1003
486,1005
487,1009
488,1006
489,1003
490,1007
491,1004
492,1001
493,1006
494,1008
495,1007
496,1002
497,1007
498,1004
499,1006
500,1006
501,1004
502,1000
503,1005
504,1003
505,1002
506,1009
507,1002
508,1009
509,1003
510,1008
511,1002
512,1005
513,1009
514,1007
515,1008
516,1005
517,1002
518,1000
519,1007
520,1007
521,1004
522,1005
523,1007
524,1005
525,1006
526,1004
527,1008
528,1001
529,1007
530,1007
531,1006
532,1002
533,1009
534,1000
535,1002
536,1000
537,1002
538,1007
539,1005
540,1003
541,1002
542,1009
543,1005
544,1003
545,1004
546,1007
547,1009
548,1007
549,1004
550,1006
551,1009
552,1000
553,1007
554,1007
555,1006
556,1009
557,1007
558,1002
559,1005
560,1007
561,1001
562,1009
563,1009
564,1009
565,1004
566,1008
567,1009
568,1006
569,1006
570,1005
571,1007
572,1005
573,1002
574,1009
575,1002
576,1006
577,1009
