Iterazione,Numero
1,508
2,507
3,500
4,508
5,509
6,508
7,505
8,500
9,505
10,508
11,503
12,507
13,509
14,501
15,500
16,505
17,507
18,501
19,505
20,505
21,506
22,500
23,506
24,500
25,505
26,507
27,500
28,501
29,508
30,500
31,506
32,500
33,509
34,509
35,509
36,504
37,506
38,504
39,502
40,504
41,501
42,507
43,502
44,507
45,509
46,506
47,500
48,505
49,505
50,506
51,509
52,502
53,502
54,503
55,501
56,507
57,504
58,507
59,509
60,506
61,505
62,501
63,505
64,502
65,506
66,500
67,502
68,507
69,501
70,502
71,503
72,508
73,507
74,506
75,505
76,501
77,503
78,502
79,508
80,500
81,500
82,501
83,502
84,503
85,507
86,502
87,501
88,504
89,503
90,500
91,505
92,502
93,504
94,506
95,505
96,501
97,506
98,507
99,508
100,504
