Iterazione,Numero
1,358
2,447
3,350
4,478
5,349
6,228
7,235
8,340
9,535
10,548
11,353
12,367
13,129
14,121
15,140
16,205
17,467
18,441
19,445
20,185
21,296
22,450
23,276
24,540
25,275
26,287
27,300
28,571
29,318
30,310
31,376
32,380
33,319
34,359
35,159
36,524
37,196
38,474
39,492
40,284
41,391
42,187
43,432
44,167
45,479
46,256
47,120
48,455
49,505
50,316
51,129
52,512
53,482
54,263
55,201
56,397
57,204
58,447
59,259
60,216
61,375
62,481
63,215
64,332
65,386
66,270
67,312
68,277
69,251
70,112
71,433
72,568
73,427
74,576
75,385
76,171
77,133
78,462
79,298
80,520
81,500
82,311
83,392
84,353
85,547
86,202
87,211
88,534
89,233
90,380
91,115
92,242
93,414
94,336
95,135
96,231
97,576
98,327
99,568
100,344
101,345
102,536
103,198
104,588
105,148
106,592
107,274
108,149
109,162
110,192
111,402
112,210
113,175
114,227
115,259
116,220
117,452
118,237
119,241
120,103
121,420
122,236
123,348
124,329
125,282
126,130
127,169
128,598
129,277
130,447
131,554
132,374
133,335
134,369
135,215
136,360
137,501
138,421
139,265
140,495
141,156
142,396
143,572
144,494
145,156
146,406
147,424
148,559
149,217
150,306
151,407
152,179
153,530
154,474
155,306
156,196
157,316
158,476
159,101
160,312
161,588
162,168
163,196
164,179
165,368
166,360
167,324
168,251
169,540
170,530
171,353
172,182
173,463
174,421
175,468
176,155
177,175
178,506
179,576
180,121
181,581
182,540
183,541
184,460
185,438
186,598
187,134
188,265
189,375
190,448
191,163
192,368
193,214
194,265
195,285
196,111
197,349
198,488
199,349
200,250
201,490
202,192
203,134
204,150
205,224
206,536
207,395
208,135
209,177
210,459
211,344
212,589
213,113
214,500
215,459
216,492
217,458
218,425
219,110
220,494
221,148
222,552
223,304
224,113
225,498
226,595
227,445
228,258
229,205
230,393
231,294
232,234
233,453
234,533
235,536
236,306
237,103
238,479
239,407
240,224
241,210
242,543
243,346
244,456
245,368
246,136
247,157
248,408
249,278
250,314
251,312
252,508
253,506
254,184
255,150
256,284
257,193
258,593
259,132
260,211
261,425
262,375
263,415
264,392
265,205
266,416
267,283
268,564
269,519
270,377
271,546
272,567
273,461
274,316
275,340
276,378
277,463
278,366
279,580
280,532
281,459
282,437
283,414
284,275
285,418
286,238
287,119
288,469
289,495
290,435
291,366
292,264
293,449
294,199
295,416
296,343
297,162
298,286
299,503
300,106
301,185
302,554
303,226
304,464
305,563
306,146
307,412
308,586
309,269
310,266
311,458
312,503
313,273
314,279
315,158
316,158
317,108
318,504
319,233
320,376
321,167
322,413
323,267
324,479
325,544
326,520
327,450
328,286
329,378
330,434
331,584
332,585
333,336
334,263
335,189
336,299
337,519
338,443
339,484
340,478
341,379
342,106
343,132
344,583
345,595
346,367
347,419
348,563
349,287
350,162
351,306
352,333
353,453
354,364
355,591
356,425
357,503
358,458
359,383
360,540
361,320
362,124
363,586
364,121
365,197
366,183
367,281
368,343
369,206
370,469
371,307
372,256
373,517
374,357
375,231
376,150
377,442
378,273
379,368
380,164
381,495
382,390
383,597
384,555
385,166
386,167
387,587
388,138
389,105
390,294
391,300
392,314
393,590
394,236
395,562
396,374
397,587
398,190
399,372
400,454
401,211
402,223
403,233
404,325
405,322
406,108
407,293
408,205
409,273
410,150
411,279
412,570
413,529
414,262
415,277
416,576
417,330
418,479
419,405
420,425
421,191
422,503
423,234
424,400
425,433
426,195
427,234
428,471
429,279
430,552
431,277
432,142
433,227
434,554
435,409
436,325
437,530
438,185
439,380
440,136
441,385
442,192
443,487
444,393
445,405
446,509
447,540
448,582
449,340
450,570
451,530
452,295
453,356
454,453
455,468
456,478
457,536
458,200
459,123
460,277
461,337
462,270
463,260
464,504
465,318
466,353
467,121
468,204
469,366
470,302
471,194
472,415
473,553
474,142
475,464
476,285
477,502
478,596
479,525
480,382
481,233
482,222
483,243
484,261
485,453
486,245
487,429
488,116
489,423
490,567
491,314
492,161
493,116
494,468
495,337
496,292
497,527
498,324
499,216
500,306
501,114
502,410
503,425
504,133
505,122
506,549
507,442
508,329
509,153
510,378
511,552
