Iterazione,Numero
1,361
2,195
3,446
4,274
5,164
6,155
7,580
8,413
9,278
10,400
11,205
12,411
13,500
14,400
15,332
16,543
17,517
18,366
19,276
20,442
21,444
22,163
23,290
24,287
25,110
26,346
27,108
28,278
29,311
30,195
31,377
32,517
33,250
34,310
35,121
36,200
37,252
38,155
39,571
40,543
41,561
42,351
43,532
44,346
45,555
46,104
47,549
48,323
49,411
50,386
51,548
52,252
53,365
54,515
55,350
56,107
57,366
58,512
59,457
60,230
61,576
62,380
63,244
64,572
65,290
66,205
67,515
68,363
69,417
70,488
71,514
72,392
73,366
74,102
75,228
76,579
77,392
78,188
79,320
80,564
81,457
82,282
83,390
84,302
85,296
86,356
87,374
88,474
89,373
90,585
91,525
92,520
93,520
94,585
95,189
96,307
97,303
98,344
99,427
100,555
101,511
102,147
103,356
104,110
105,233
106,295
107,551
108,132
109,413
110,303
111,112
112,392
113,266
114,375
115,410
116,302
117,179
118,191
119,504
120,379
121,381
122,180
123,463
124,433
125,179
126,125
127,295
128,539
129,495
130,564
131,470
132,132
133,462
134,183
135,205
136,531
137,517
138,250
139,236
140,588
141,288
142,162
143,517
144,581
145,375
146,320
147,224
148,255
149,123
150,315
151,582
152,297
153,156
154,554
155,460
156,121
157,325
158,305
159,234
160,102
161,427
162,145
163,566
164,247
165,129
166,137
167,597
168,238
169,231
170,160
171,164
172,363
173,426
174,465
175,128
176,189
177,136
178,450
179,297
180,497
181,508
182,548
183,107
184,118
185,152
186,102
187,486
188,265
189,269
190,488
191,446
192,210
193,511
194,470
195,186
196,454
197,145
198,305
199,497
200,495
201,471
202,124
203,193
204,240
205,239
206,435
207,392
208,190
209,520
210,505
211,100
212,500
213,450
214,468
215,508
216,249
217,410
218,361
219,588
220,447
221,256
222,527
223,459
224,594
225,314
226,100
227,339
228,338
229,110
230,310
231,565
232,282
233,489
234,384
235,294
236,301
237,106
238,357
239,489
240,270
241,389
242,596
243,454
244,532
245,300
246,173
247,408
248,278
249,589
250,542
251,126
252,317
253,570
254,334
255,302
256,433
257,222
258,502
259,387
260,352
261,396
262,265
263,387
264,563
265,120
266,585
267,216
268,225
269,181
270,234
271,528
272,103
273,489
274,279
275,222
276,193
277,416
278,555
279,591
280,509
281,239
282,230
283,505
284,585
285,195
286,576
287,163
288,357
289,273
290,517
291,429
292,279
293,343
294,573
295,213
296,482
297,322
298,517
299,482
300,293
301,582
302,131
303,508
304,272
305,385
306,447
307,312
308,183
309,156
310,495
311,306
312,426
313,222
314,185
315,172
316,565
317,154
318,177
319,156
320,441
321,128
322,392
323,181
324,234
325,527
326,359
327,218
328,435
329,437
330,144
331,500
332,115
333,434
334,136
335,393
336,149
337,261
338,204
339,444
340,302
341,349
342,469
343,423
344,533
345,595
346,270
347,155
348,167
349,173
350,355
351,291
352,281
353,531
354,516
355,135
356,167
357,563
358,110
359,310
360,462
361,162
362,534
363,150
364,136
365,329
366,324
367,308
368,482
369,493
370,489
371,383
372,146
373,559
374,136
375,316
376,514
377,462
378,293
379,490
380,369
381,246
382,115
383,343
384,385
385,381
386,453
387,596
388,125
389,500
390,267
391,254
392,123
393,313
394,430
395,429
396,364
397,130
398,599
399,339
400,539
401,469
402,187
403,204
404,179
405,121
406,485
407,213
408,501
409,583
410,435
411,330
412,478
413,338
414,456
415,177
416,477
417,396
418,138
419,412
420,452
421,158
422,329
423,545
424,158
425,558
426,484
427,340
428,408
429,207
430,354
431,201
432,268
433,268
434,321
435,564
436,198
437,109
438,259
439,573
440,111
441,570
442,284
443,103
444,170
445,417
446,164
447,120
448,497
449,482
450,415
451,241
452,395
453,361
454,286
455,340
456,560
457,220
458,221
459,467
460,510
461,358
462,237
463,335
464,369
465,323
466,556
467,357
468,329
469,293
470,227
471,284
472,406
473,154
474,336
475,511
476,185
477,455
478,551
479,464
480,333
481,328
482,269
483,289
484,464
485,133
486,183
487,489
488,463
489,208
490,573
491,439
492,407
493,460
494,223
495,579
496,454
497,150
498,464
499,365
500,266
501,254
502,448
503,126
504,168
505,188
506,457
507,376
508,595
509,391
510,454
511,393
512,125
513,314
514,592
515,339
516,570
517,305
518,326
519,470
520,525
521,319
522,379
523,463
524,508
525,553
526,509
527,232
528,119
529,421
530,488
531,376
532,103
533,272
534,239
535,576
536,391
537,412
538,462
539,257
540,572
541,171
542,465
543,520
544,193
545,404
546,184
547,452
548,421
549,143
550,275
551,527
552,348
553,430
554,120
555,523
556,248
557,449
558,350
559,218
560,409
561,160
562,516
563,220
564,430
565,130
566,171
567,573
568,521
569,382
570,229
571,330
572,352
573,473
574,467
575,384
576,306
577,413
578,216
579,534
580,558
581,413
582,185
583,258
584,218
585,580
586,415
587,416
588,430
589,231
590,259
591,230
592,350
593,510
594,274
595,579
596,238
597,350
598,378
599,449
600,448
601,310
602,387
603,512
604,539
605,250
606,369
607,489
608,214
609,315
610,268
611,235
612,387
613,155
614,129
615,461
616,401
617,388
618,561
619,481
620,424
621,417
622,272
623,547
624,419
625,236
626,463
627,140
628,582
629,454
630,245
631,465
632,586
633,527
634,399
635,334
636,533
637,385
638,334
639,500
640,119
641,164
642,597
643,551
644,113
645,379
646,275
647,164
648,151
649,129
650,457
651,406
652,465
653,329
654,216
655,449
656,541
657,454
658,358
659,172
660,352
661,435
662,186
663,575
664,258
665,450
666,369
667,105
668,371
669,340
670,587
671,472
672,203
673,137
674,331
675,521
676,308
677,328
678,314
679,249
680,131
681,164
682,216
683,120
684,317
685,492
686,407
687,341
688,390
689,168
690,441
691,254
692,535
693,557
694,369
695,166
696,467
697,420
698,347
699,175
700,383
701,237
702,571
703,193
704,100
705,298
706,469
707,265
708,145
709,249
710,426
711,566
712,489
713,473
714,286
715,165
716,416
717,434
718,455
719,590
720,288
721,466
722,532
723,510
724,451
725,552
726,289
727,547
728,275
729,554
730,482
731,478
732,503
733,473
734,559
735,380
736,120
737,330
738,223
739,411
740,554
741,395
742,316
743,158
744,357
745,424
746,290
747,596
748,189
749,150
750,257
751,492
752,342
753,359
754,164
755,108
756,484
757,155
758,127
759,460
760,117
761,435
762,373
763,222
764,225
765,448
766,543
767,140
768,329
769,235
770,411
771,168
772,141
773,486
774,516
775,462
776,547
777,237
778,260
779,310
