Iterazione,Numero
1,830
2,1082
3,723
4,292
5,816
6,946
7,891
8,906
9,847
10,606
11,168
12,340
13,740
14,699
15,700
16,870
17,728
18,769
19,647
20,154
21,322
22,479
23,210
24,265
25,977
26,168
27,262
28,581
29,711
30,621
31,548
32,676
33,239
34,309
35,566
36,367
37,760
38,274
39,117
40,652
41,497
42,382
43,309
44,1072
45,672
46,494
47,542
48,641
49,998
50,214
51,509
52,548
53,877
54,821
55,634
56,394
57,173
58,539
59,315
60,577
61,403
62,176
63,993
64,464
65,827
66,534
67,808
68,778
69,568
70,1017
71,629
72,119
73,649
74,358
75,1060
76,135
77,918
78,666
79,528
80,416
81,587
82,876
83,1046
84,930
85,276
86,726
87,996
88,537
89,395
90,552
91,509
92,627
93,405
94,830
95,576
96,747
97,819
98,508
99,227
100,765
