Iterazione,Numero
1,20233
2,18230
3,27988
4,12987
5,20531
6,12272
7,9403
8,5378
9,30759
10,4858
11,5420
12,30784
13,11511
14,25645
15,12524
16,23608
17,11178
18,30594
19,6878
20,15311
21,6370
22,24360
23,23625
24,31680
25,1212
26,28627
27,10202
28,12688
29,26104
30,24406
31,19949
32,22213
33,20570
34,12660
35,17928
36,15443
37,27215
38,26355
39,29096
40,21079
41,26068
42,8947
43,31809
44,6151
45,32916
46,14974
47,31872
48,18409
49,20304
50,25184
51,15059
52,5188
53,22660
54,28473
55,16683
56,2005
57,16968
58,23504
59,6145
60,24258
61,6004
62,2474
63,21655
64,27604
65,26631
66,28636
67,23680
68,24032
69,18634
70,11293
71,610
72,31110
73,30256
74,10783
75,24571
76,6942
77,7809
78,21792
79,4450
80,5360
81,5943
82,1980
83,13711
84,15779
85,33193
86,11781
87,22558
88,17145
89,8934
90,19925
91,10320
92,5305
93,29412
94,26979
95,8531
96,31724
97,9946
98,28693
99,1987
100,12875
101,15082
102,12693
103,24688
104,3577
105,16131
106,1831
107,17506
108,5486
109,27398
110,10042
111,13850
112,4019
113,15911
114,22332
115,23579
116,25813
117,11671
118,28595
119,17577
120,25236
121,9824
122,26250
123,5841
124,14683
125,26256
126,21416
127,21673
128,17781
129,29081
130,9160
131,4825
132,30845
133,9208
134,28036
135,18778
136,30486
137,10773
138,7346
139,8574
140,16093
141,24170
142,26612
143,25905
144,26780
145,21224
146,17547
147,29566
148,23233
149,2454
150,19564
151,24149
152,32782
153,8316
154,19094
155,5515
156,22161
157,29887
158,24994
159,17186
160,27351
161,33037
162,32924
163,15563
164,4957
165,31547
166,6673
167,11945
168,32839
169,29997
170,20841
171,25432
172,29524
173,1271
174,4727
175,19758
176,13330
177,14401
178,18255
179,13504
180,5198
181,22256
182,8280
183,12456
184,6351
185,14595
186,8866
187,19078
188,6724
189,13242
190,28793
191,30021
192,29306
193,25086
194,32826
195,14496
196,2514
197,19453
198,13669
199,13796
200,22771
201,12821
202,4084
203,27127
204,12988
205,32499
206,26091
207,20633
208,27260
209,9468
210,23345
211,19690
212,10854
213,27371
214,2974
215,31532
216,3647
217,27580
218,6997
219,20427
220,22106
221,19914
222,8532
223,10138
224,18118
225,30004
226,8265
227,11616
228,1734
229,13700
230,33191
231,14483
232,5249
233,18067
234,18170
235,2403
236,8443
237,32935
238,25976
239,1531
240,26692
241,9183
242,32728
243,23811
244,23024
245,11985
246,29287
247,12649
248,9670
249,2161
250,25944
251,13153
252,32957
253,33077
254,22875
255,19114
256,13860
257,28534
258,25202
259,13843
260,22816
261,27418
262,1280
263,17471
264,10843
265,27760
266,26915
267,2469
268,1531
269,21083
270,22596
271,14298
272,28113
273,5043
274,14573
275,31251
276,979
277,8168
278,31962
279,31462
280,2253
281,13032
282,13650
283,30544
284,13139
285,8259
286,16824
287,764
288,29434
289,22925
290,19549
291,25026
292,29640
293,13317
294,2456
295,6767
296,30184
297,12659
298,27929
299,9924
300,19874
301,20567
302,18810
303,25793
304,8075
305,10047
306,3607
307,11555
308,11513
309,20345
310,5920
311,13099
312,17594
313,25322
314,17388
315,4513
316,11270
317,4414
318,18320
319,10521
320,5041
321,4162
322,26545
323,13173
324,28069
325,27533
326,7574
327,12459
328,13968
329,30566
330,19841
331,4296
332,2010
333,27362
334,2112
335,16181
336,1498
337,25933
338,2815
339,29497
340,32329
341,25291
342,29024
343,27072
344,19191
345,25663
346,19918
347,27739
348,19644
349,20076
350,7182
351,18823
352,4786
353,17499
354,16918
355,8754
356,33185
357,33020
358,4899
359,12411
360,4027
361,29711
362,2310
363,27578
364,26762
365,9797
366,10174
367,11712
368,3366
369,10403
370,16204
371,15712
372,17579
373,4904
374,32707
375,25134
376,28906
377,22191
378,5023
379,25990
380,7007
381,26135
382,13399
383,9424
384,20068
385,31392
386,27958
387,6403
388,3747
389,30616
390,32870
391,30568
392,2257
393,12600
394,8782
395,20385
396,18330
397,6857
398,32542
399,19177
400,1495
401,8202
402,16039
403,28829
404,28935
405,11734
406,31345
407,5116
408,28669
409,11778
410,23047
411,20267
412,16854
413,31365
414,18838
415,12155
416,2350
417,3035
418,32438
419,30447
420,6036
421,26283
422,16264
423,5881
424,3386
425,3239
426,8193
427,18565
428,8433
429,29875
430,10629
431,25912
432,9301
433,20042
434,8376
435,26106
436,6213
437,5150
438,23953
439,10930
440,26007
441,12799
442,27056
443,28496
444,3593
445,16894
446,22769
447,4625
448,27002
449,9426
450,4161
451,3838
452,17242
453,31099
454,28336
455,21687
456,27743
457,14373
458,3272
459,22126
460,5241
461,29774
462,1565
463,32566
464,33033
465,2603
466,33062
467,27262
468,29518
469,15176
470,26955
471,1496
472,21279
473,32368
474,3903
475,32768
476,29152
477,1740
478,9104
479,10521
480,31151
481,17998
482,16253
483,10297
484,23774
485,28497
486,28679
487,10792
