Iterazione,Numero
1,161
2,195
3,146
4,174
5,164
6,155
7,180
8,113
9,178
10,100
11,105
12,111
13,100
14,100
15,132
16,143
17,117
18,166
19,176
20,142
21,144
22,163
23,190
24,187
25,110
26,146
27,108
28,178
29,111
30,195
31,177
32,117
33,150
34,110
35,121
36,100
37,152
38,155
39,171
40,143
41,161
42,151
43,132
44,146
45,155
46,104
47,149
48,123
49,111
50,186
51,148
52,152
53,165
54,115
55,150
56,107
57,166
58,112
59,157
60,130
61,176
62,180
63,144
64,172
65,190
66,105
67,115
68,163
69,117
70,188
71,114
72,192
73,166
74,102
75,128
76,179
77,192
78,188
79,120
80,164
81,157
82,182
83,190
84,102
85,196
86,156
87,174
88,174
89,173
90,185
91,125
92,120
93,120
94,185
95,189
96,107
97,103
98,144
99,127
100,155
101,111
102,147
103,156
104,110
105,133
106,195
107,151
108,132
109,113
110,103
111,112
112,192
113,166
114,175
115,110
116,102
117,179
118,191
119,104
120,179
121,181
122,180
123,163
124,133
125,179
126,125
127,195
128,139
129,195
130,164
131,170
132,132
133,162
134,183
135,105
136,131
137,117
138,150
139,136
140,188
141,188
142,162
143,117
144,181
145,175
146,120
147,124
148,155
149,123
150,115
151,182
152,197
153,156
154,154
155,160
156,121
157,125
158,105
159,134
160,102
161,127
162,145
163,166
164,147
165,129
166,137
167,197
168,138
169,131
170,160
171,164
172,163
173,126
174,165
175,128
176,189
177,136
178,150
179,197
180,197
181,108
182,148
183,107
184,118
185,152
186,102
187,186
188,165
189,169
190,188
191,146
192,110
193,111
194,170
195,186
196,154
197,145
198,105
199,197
200,195
201,171
202,124
203,193
204,140
205,139
206,135
207,192
208,190
209,120
210,105
211,100
212,100
213,150
214,168
215,108
216,149
217,110
218,161
219,188
220,147
221,156
222,127
223,159
224,194
225,114
226,100
227,139
228,138
229,110
230,110
231,165
232,182
233,189
234,184
235,194
236,101
237,106
238,157
239,189
240,170
241,189
242,196
243,154
244,132
245,100
246,173
247,108
248,178
249,189
250,142
251,126
252,117
253,170
254,134
255,102
256,133
257,122
258,102
259,187
260,152
261,196
262,165
263,187
264,163
265,120
266,185
267,116
268,125
269,181
270,134
271,128
272,103
273,189
274,179
275,122
276,193
277,116
278,155
279,191
280,109
281,139
282,130
283,105
284,185
285,195
286,176
287,163
288,157
289,173
290,117
291,129
292,179
293,143
294,173
295,113
296,182
297,122
298,117
299,182
300,193
301,182
302,131
303,108
304,172
305,185
306,147
307,112
308,183
309,156
310,195
311,106
312,126
313,122
314,185
315,172
316,165
317,154
318,177
319,156
320,141
321,128
322,192
323,181
324,134
325,127
326,159
327,118
328,135
329,137
330,144
331,100
332,115
333,134
334,136
335,193
336,149
337,161
338,104
339,144
340,102
341,149
342,169
343,123
344,133
345,195
346,170
347,155
348,167
349,173
350,155
351,191
352,181
353,131
354,116
355,135
356,167
357,163
358,110
359,110
360,162
361,162
362,134
