Iterazione,Numero
1,10230
2,7482
3,10123
4,1692
5,10216
6,8346
7,6291
8,8306
9,4247
10,1006
11,5568
12,740
13,2140
14,9099
15,3100
16,6270
17,7128
18,2169
19,5047
20,4554
21,7722
22,8879
23,8610
24,4665
25,9377
26,7568
27,1662
28,8981
29,6111
30,4021
31,6948
32,1076
33,6639
34,9709
35,2966
36,6767
37,5160
38,2674
39,4517
40,2052
41,6897
42,4782
43,8709
44,6472
45,4072
46,894
47,8942
48,9041
49,2398
50,2614
51,9909
52,6948
53,2277
54,9221
55,1034
56,794
57,573
58,939
59,3715
60,9977
61,5803
62,3576
63,6393
64,6864
65,5227
66,6934
67,6208
68,10178
69,4968
70,3417
71,10029
72,519
73,9049
74,758
75,5460
76,7535
77,8318
78,8066
79,8928
80,9816
81,2987
82,5276
83,1446
84,9330
85,4676
86,4126
87,10396
88,5937
89,795
90,3952
91,3909
92,7027
93,805
94,7230
95,8976
96,4147
97,7219
98,908
99,6627
100,9165
101,1648
102,6582
103,8530
104,10322
105,9046
106,7628
107,6229
108,7502
109,647
110,10430
111,5640
112,10105
113,5320
114,8452
115,7428
116,5963
117,944
118,2642
119,8814
120,4692
121,3362
122,6538
123,1726
124,1579
125,8358
126,5922
127,4547
128,1572
129,4863
130,10311
131,1910
132,6087
133,9081
134,5954
135,5788
136,6815
137,6257
138,1018
139,5104
140,4000
141,2538
142,8346
143,8960
144,2925
145,3005
146,2901
147,998
148,4537
149,10048
150,6055
151,8474
152,3164
153,3690
154,7246
155,5861
156,5736
157,3110
158,3897
159,5785
160,2061
161,4198
162,2447
163,6192
164,2889
165,3019
166,4164
167,5939
168,6852
169,8306
170,7943
171,2621
172,844
173,1808
174,7183
175,1598
176,2796
177,6209
178,6311
179,10051
180,2322
181,2829
182,10039
183,7158
184,6193
185,4381
186,9862
187,4226
188,9492
189,7116
190,1485
191,3739
192,6196
193,9521
194,2621
195,8363
196,4940
197,2157
198,8852
199,7647
200,8794
201,1072
202,3420
203,4068
204,5897
205,9216
206,6692
207,4636
208,10205
209,6125
210,3299
211,6165
212,8943
213,7534
214,5274
215,5484
216,2890
217,10128
218,9561
219,3949
220,6885
221,1537
222,6789
223,3983
224,7138
225,1688
226,4761
227,8222
228,4421
229,4295
230,6506
231,712
232,4201
233,2531
234,8319
235,5645
236,10448
237,10164
238,6097
239,9216
240,4378
241,7736
242,5408
243,8435
244,4680
245,9820
246,5750
247,6898
248,2801
249,8350
250,8448
251,5839
252,8148
253,6013
254,1225
255,10462
256,5711
257,1506
258,8025
259,3089
260,1407
261,2947
262,1391
263,7767
264,1673
265,7844
266,8746
267,8304
268,8137
269,9153
270,6239
271,9316
272,1577
273,1515
274,1110
275,4101
276,4933
277,9983
278,8773
279,10450
280,8044
281,3021
282,3857
283,2686
284,10329
285,982
286,6754
287,2720
288,2546
289,1879
290,2967
291,1196
292,3857
293,2422
294,3850
295,8738
296,5778
297,1499
298,2197
299,6677
300,2188
301,9169
302,5733
303,4511
304,1267
305,4493
306,5805
307,5155
308,1917
309,2958
310,2190
311,5251
312,1172
313,3605
314,8982
315,9267
316,8363
317,5367
318,8647
319,10366
320,1477
321,3968
322,7066
323,2759
324,6546
325,1051
326,9235
327,4690
328,9819
329,9007
330,8631
