Iterazione,Numero
1,1008
2,1007
3,1000
4,1008
5,1009
6,1008
7,1005
8,1000
9,1005
10,1008
11,1003
12,1007
13,1009
14,1001
15,1000
16,1005
17,1007
18,1001
19,1005
20,1005
21,1006
22,1000
23,1006
24,1000
25,1005
26,1007
27,1000
28,1001
29,1008
30,1000
31,1006
32,1000
33,1009
34,1009
35,1009
36,1004
37,1006
38,1004
39,1002
40,1004
41,1001
42,1007
43,1002
44,1007
45,1009
46,1006
47,1000
48,1005
49,1005
50,1006
51,1009
52,1002
53,1002
54,1003
55,1001
56,1007
57,1004
58,1007
59,1009
60,1006
61,1005
62,1001
63,1005
64,1002
65,1006
66,1000
67,1002
68,1007
69,1001
70,1002
71,1003
72,1008
73,1007
74,1006
75,1005
76,1001
77,1003
78,1002
79,1008
80,1000
81,1000
82,1001
83,1002
84,1003
85,1007
86,1002
87,1001
88,1004
89,1003
90,1000
91,1005
92,1002
93,1004
94,1006
95,1005
96,1001
97,1006
98,1007
99,1008
100,1004
