Iterazione,Numero
1,1261
2,1095
3,1346
4,1174
5,1064
6,1055
7,1480
8,1313
9,1178
10,1300
11,1105
12,1311
13,1400
14,1300
15,1232
16,1443
17,1417
18,1266
19,1176
20,1342
21,1344
22,1063
23,1190
24,1187
25,1010
26,1246
27,1008
28,1178
29,1211
30,1095
31,1277
32,1417
33,1150
34,1210
35,1021
36,1100
37,1152
38,1055
39,1471
40,1443
41,1461
42,1251
43,1432
44,1246
45,1455
46,1004
47,1449
48,1223
49,1311
50,1286
51,1448
52,1152
53,1265
54,1415
55,1250
56,1007
57,1266
58,1412
59,1357
60,1130
61,1476
62,1280
63,1144
64,1472
65,1190
66,1105
67,1415
68,1263
69,1317
70,1388
71,1414
72,1292
73,1266
74,1002
75,1128
76,1479
77,1292
78,1088
79,1220
80,1464
81,1357
82,1182
83,1290
84,1202
85,1196
86,1256
87,1274
88,1374
89,1273
90,1485
91,1425
92,1420
93,1420
94,1485
95,1089
96,1207
97,1203
98,1244
99,1327
100,1455
101,1411
102,1047
103,1256
104,1010
105,1133
106,1195
107,1451
108,1032
109,1313
110,1203
111,1012
112,1292
113,1166
114,1275
115,1310
116,1202
117,1079
118,1091
119,1404
120,1279
121,1281
122,1080
123,1363
124,1333
125,1079
126,1025
127,1195
128,1439
129,1395
130,1464
131,1370
132,1032
133,1362
134,1083
135,1105
136,1431
137,1417
138,1150
139,1136
140,1488
141,1188
142,1062
143,1417
144,1481
145,1275
146,1220
147,1124
148,1155
149,1023
150,1215
151,1482
152,1197
153,1056
154,1454
155,1360
156,1021
157,1225
158,1205
159,1134
160,1002
161,1327
162,1045
163,1466
164,1147
165,1029
166,1037
167,1497
168,1138
169,1131
170,1060
171,1064
172,1263
173,1326
174,1365
175,1028
176,1089
177,1036
178,1350
179,1197
180,1397
181,1408
182,1448
183,1007
184,1018
185,1052
186,1002
187,1386
188,1165
189,1169
190,1388
191,1346
192,1110
193,1411
194,1370
195,1086
196,1354
197,1045
198,1205
199,1397
200,1395
201,1371
202,1024
203,1093
204,1140
205,1139
206,1335
207,1292
208,1090
209,1420
210,1405
211,1000
212,1400
213,1350
214,1368
215,1408
216,1149
217,1310
218,1261
219,1488
220,1347
221,1156
222,1427
223,1359
224,1494
225,1214
226,1000
227,1239
228,1238
229,1010
230,1210
231,1465
232,1182
233,1389
234,1284
235,1194
236,1201
237,1006
238,1257
239,1389
240,1170
241,1289
242,1496
243,1354
244,1432
245,1200
246,1073
247,1308
248,1178
249,1489
250,1442
251,1026
252,1217
253,1470
254,1234
255,1202
256,1333
257,1122
258,1402
259,1287
260,1252
261,1296
262,1165
263,1287
264,1463
265,1020
266,1485
267,1116
268,1125
269,1081
270,1134
271,1428
272,1003
273,1389
274,1179
275,1122
276,1093
277,1316
278,1455
279,1491
280,1409
281,1139
282,1130
283,1405
284,1485
285,1095
286,1476
287,1063
288,1257
289,1173
290,1417
291,1329
292,1179
293,1243
294,1473
295,1113
296,1382
297,1222
298,1417
299,1382
300,1193
301,1482
302,1031
303,1408
304,1172
305,1285
306,1347
307,1212
308,1083
309,1056
310,1395
311,1206
312,1326
313,1122
314,1085
315,1072
316,1465
317,1054
318,1077
319,1056
320,1341
321,1028
322,1292
323,1081
324,1134
325,1427
326,1259
327,1118
328,1335
329,1337
330,1044
331,1400
332,1015
333,1334
334,1036
335,1293
336,1049
337,1161
338,1104
339,1344
340,1202
341,1249
342,1369
343,1323
344,1433
345,1495
346,1170
347,1055
348,1067
349,1073
350,1255
351,1191
352,1181
353,1431
354,1416
355,1035
356,1067
357,1463
358,1010
359,1210
360,1362
361,1062
362,1434
363,1050
364,1036
365,1229
366,1224
367,1208
368,1382
369,1393
370,1389
371,1283
372,1046
373,1459
374,1036
375,1216
376,1414
377,1362
378,1193
379,1390
380,1269
381,1146
382,1015
383,1243
384,1285
385,1281
386,1353
387,1496
388,1025
389,1400
390,1167
391,1154
392,1023
393,1213
394,1330
395,1329
396,1264
397,1030
398,1499
399,1239
400,1439
401,1369
402,1087
403,1104
404,1079
405,1021
406,1385
407,1113
408,1401
409,1483
410,1335
411,1230
412,1378
413,1238
414,1356
415,1077
416,1377
417,1296
418,1038
419,1312
420,1352
421,1058
422,1229
423,1445
424,1058
425,1458
426,1384
427,1240
428,1308
429,1107
430,1254
431,1101
432,1168
433,1168
434,1221
435,1464
436,1098
437,1009
438,1159
439,1473
440,1011
441,1470
442,1184
443,1003
444,1070
445,1317
446,1064
447,1020
448,1397
449,1382
450,1315
451,1141
452,1295
453,1261
454,1186
455,1240
456,1460
457,1120
458,1121
459,1367
460,1410
461,1258
462,1137
463,1235
464,1269
465,1223
466,1456
467,1257
468,1229
469,1193
470,1127
471,1184
472,1306
473,1054
474,1236
475,1411
476,1085
477,1355
478,1451
479,1364
480,1233
481,1228
482,1169
483,1189
484,1364
485,1033
486,1083
487,1389
488,1363
489,1108
490,1473
491,1339
492,1307
493,1360
494,1123
495,1479
496,1354
497,1050
498,1364
499,1265
500,1166
501,1154
502,1348
503,1026
504,1068
505,1088
506,1357
507,1276
508,1495
509,1291
510,1354
511,1293
512,1025
513,1214
514,1492
515,1239
516,1470
517,1205
518,1226
519,1370
520,1425
521,1219
522,1279
523,1363
524,1408
525,1453
526,1409
527,1132
528,1019
529,1321
530,1388
531,1276
532,1003
533,1172
534,1139
535,1476
536,1291
537,1312
538,1362
539,1157
540,1472
541,1071
542,1365
543,1420
544,1093
545,1304
546,1084
547,1352
548,1321
549,1043
550,1175
551,1427
552,1248
553,1330
554,1020
555,1423
556,1148
557,1349
558,1250
559,1118
560,1309
561,1060
562,1416
563,1120
564,1330
565,1030
566,1071
567,1473
568,1421
569,1282
570,1129
571,1230
572,1252
573,1373
574,1367
575,1284
576,1206
577,1313
578,1116
579,1434
580,1458
581,1313
582,1085
583,1158
584,1118
585,1480
586,1315
587,1316
588,1330
589,1131
590,1159
591,1130
592,1250
593,1410
594,1174
595,1479
596,1138
597,1250
598,1278
599,1349
600,1348
601,1210
602,1287
603,1412
604,1439
605,1150
606,1269
607,1389
608,1114
609,1215
610,1168
611,1135
612,1287
613,1055
614,1029
615,1361
616,1301
617,1288
618,1461
619,1381
620,1324
621,1317
622,1172
623,1447
624,1319
625,1136
626,1363
627,1040
628,1482
629,1354
630,1145
631,1365
632,1486
633,1427
634,1299
635,1234
636,1433
637,1285
638,1234
639,1400
640,1019
641,1064
642,1497
643,1451
644,1013
645,1279
646,1175
647,1064
648,1051
649,1029
650,1357
651,1306
652,1365
653,1229
654,1116
655,1349
656,1441
657,1354
658,1258
659,1072
660,1252
661,1335
662,1086
663,1475
664,1158
665,1350
666,1269
667,1005
668,1271
669,1240
670,1487
671,1372
672,1103
673,1037
674,1231
675,1421
676,1208
677,1228
